City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
604,Ewa Beach,US,2020-02-21 23:48:38,21.32,-158.01,82.4,42,40,19.46
605,Sira,IN,2020-02-21 23:48:38,13.75,76.91,61.38,90,33,6.02
606,Krasnyye Baki,RU,2020-02-21 23:48:38,57.13,45.16,33.21,93,100,8.21
607,Yenagoa,NG,2020-02-21 23:48:39,4.92,6.26,81.07,83,30,3.8
608,Felipe Carrillo Puerto,MX,2020-02-21 23:48:39,19.58,-88.05,78.15,70,40,5.17
609,Roald,NO,2020-02-21 23:48:39,62.58,6.13,43.0,75,100,27.51
610,Changji,CN,2020-02-21 23:48:39,44.02,87.32,17.6,85,82,4.47
611,Pontefract,GB,2020-02-21 23:48:39,53.69,-1.31,50.0,93,40,23.04
612,Obo,CF,2020-02-21 23:48:40,5.4,26.49,72.57,27,0,5.03
613,Mangan,IN,2020-02-21 23:48:40,27.52,88.53,41.77,78,100,5.46
614,Dembi Dolo,ET,2020-02-21 23:48:40,8.53,34.8,70.25,60,27,2.15
615,Nayoro,JP,2020-02-21 23:48:40,44.35,142.46,26.22,80,100,5.1
616,Cabedelo,BR,2020-02-21 23:48:40,-6.98,-34.83,80.6,88,42,9.17
617,Mikkeli,FI,2020-02-21 23:48:40,61.67,27.25,35.01,96,47,11.01
618,Colac,AU,2020-02-21 23:45:22,-38.33,143.58,66.99,79,36,4.0
619,Panzhihua,CN,2020-02-21 23:48:41,26.59,101.71,43.52,67,12,1.14
620,Xuddur,SO,2020-02-21 23:48:41,4.12,43.89,72.72,87,0,9.57
621,Pierre,US,2020-02-21 23:48:41,44.37,-100.35,46.4,39,1,6.93
622,Usman,RU,2020-02-21 23:48:41,52.05,39.73,32.0,95,82,2.24
623,Manavalakurichi,IN,2020-02-21 23:48:42,8.13,77.3,82.4,78,20,2.24
624,Belawan,ID,2020-02-21 23:48:42,3.78,98.68,75.2,94,40,4.7
625,Egvekinot,RU,2020-02-21 23:48:42,66.32,-179.17,-14.66,97,95,1.57
626,Orillia,CA,2020-02-21 23:48:42,44.61,-79.42,28.99,54,1,12.75
627,Salzhemmendorf,DE,2020-02-21 23:48:42,52.07,9.59,46.99,65,100,14.99
628,Zabid,YE,2020-02-21 23:48:42,14.2,43.32,73.06,83,65,3.42
629,Hamilton,US,2020-02-21 23:45:04,39.18,-84.53,36.0,29,1,3.36
630,Rantepao,ID,2020-02-21 23:48:43,-2.97,119.9,70.38,94,100,1.72
631,Tortoli,IT,2020-02-21 23:48:43,39.93,9.66,51.8,76,5,11.41
632,Chapais,CA,2020-02-21 23:48:43,49.78,-74.85,23.0,67,1,16.11
633,Praia Da Vitoria,PT,2020-02-21 23:48:27,38.73,-27.07,51.8,87,20,1.79
634,Pimentel,PE,2020-02-21 23:48:43,-6.84,-79.93,66.2,29,23,19.46
635,Ahipara,NZ,2020-02-21 23:48:44,-35.17,173.17,71.58,85,100,9.17
636,Barra Do Garcas,BR,2020-02-21 23:48:44,-15.89,-52.26,73.71,96,100,3.58
637,Naron,ES,2020-02-21 23:48:44,43.52,-8.15,50.0,100,1,3.36
638,Birao,CF,2020-02-21 23:48:44,10.28,22.79,72.7,20,0,10.58
639,Plouzane,FR,2020-02-21 23:48:44,48.38,-4.62,48.2,87,90,20.8
640,Calabozo,VE,2020-02-21 23:48:45,8.92,-67.43,86.83,41,82,4.34
641,Pedernales,DO,2020-02-21 23:47:53,18.04,-71.74,78.8,78,20,16.11
642,Oistins,BB,2020-02-21 23:47:20,13.07,-59.53,78.8,69,40,10.29
643,Adre,TD,2020-02-21 23:48:45,13.47,22.2,66.24,16,36,16.6
644,Bandar,ID,2020-02-21 23:48:46,2.05,99.75,72.28,95,93,1.72
645,San Jose,US,2020-02-21 23:45:10,37.34,-121.89,72.0,34,75,6.15
646,Garowe,SO,2020-02-21 23:48:46,8.41,48.48,63.73,93,7,8.16
647,Yerbogachen,RU,2020-02-21 23:48:03,61.28,108.01,12.27,96,99,5.48
648,Kommunar,RU,2020-02-21 23:47:13,59.62,30.39,39.2,86,90,8.95
649,Jumla,NP,2020-02-21 23:48:47,29.27,82.18,25.16,76,80,4.68
650,Aromashevo,RU,2020-02-21 23:48:47,56.86,68.64,29.08,97,100,5.95
651,Zhezkazgan,KZ,2020-02-21 23:48:22,47.8,67.71,26.82,97,100,8.9
652,Mahanoro,MG,2020-02-21 23:48:47,-19.9,48.8,80.46,77,82,12.28
653,Ceres,US,2020-02-21 23:48:47,37.59,-120.96,71.6,24,1,10.29
654,Filadelfia,US,2020-02-21 23:44:49,39.95,-75.16,33.01,33,1,3.36
655,Toro,CO,2020-02-21 23:48:48,4.61,-76.08,77.0,78,40,3.36
656,Mao,ES,2020-02-21 23:48:48,39.89,4.27,48.2,93,16,6.93
657,Lat Yao,TH,2020-02-21 23:48:48,15.75,99.79,68.92,58,3,4.21
658,Arenillas,ES,2020-02-21 23:48:48,41.35,-2.85,37.99,71,0,2.28
659,Annau,TM,2020-02-21 23:48:49,37.89,58.52,44.6,100,90,6.93
660,Boa Vista,BR,2020-02-21 23:48:49,2.82,-60.67,89.6,43,53,10.29
661,Cap Malheureux,MU,2020-02-21 23:47:36,-19.98,57.61,77.0,73,40,4.7
662,Waitati,NZ,2020-02-21 23:48:49,-45.75,170.57,60.01,72,100,14.0
663,Zhangjiakou,CN,2020-02-21 23:48:50,40.81,114.88,12.56,62,8,7.23
664,Manokwari,ID,2020-02-21 23:48:50,-0.87,134.08,78.87,69,100,3.24
665,Nantucket,US,2020-02-21 23:48:50,41.28,-70.1,27.0,58,1,3.24
666,Ambon,ID,2020-02-21 23:48:50,-3.7,128.18,86.0,66,20,11.41
667,Henties Bay,NA,2020-02-21 23:47:47,-22.12,14.28,64.99,91,98,4.0
668,Pimenteiras,BR,2020-02-21 23:48:50,-6.25,-41.42,70.84,98,100,3.06
669,Byron Bay,AU,2020-02-21 23:48:36,-28.65,153.62,77.0,65,75,11.41
670,Avallon,FR,2020-02-21 23:48:51,47.48,3.9,30.99,91,77,5.82
671,Shitanjing,CN,2020-02-21 23:48:51,39.23,106.34,21.79,38,0,3.27
672,Saint-Louis,SN,2020-02-21 23:48:51,16.33,-15.0,82.4,26,98,4.7
673,Altamira,BR,2020-02-21 23:48:51,-3.2,-52.21,74.14,87,100,0.76
674,Itarema,BR,2020-02-21 23:48:52,-2.92,-39.92,75.25,94,96,1.72
675,Margate,GB,2020-02-21 23:48:10,51.38,1.39,50.0,76,40,26.4
676,Huesca,ES,2020-02-21 23:48:52,42.14,-0.41,46.99,93,0,3.36
677,Mae Ramat,TH,2020-02-21 23:48:52,16.98,98.52,72.0,82,0,2.19
678,Yining,CN,2020-02-21 23:48:53,29.04,114.56,45.14,92,0,1.1
679,Baijiantan,CN,2020-02-21 23:48:53,45.63,85.18,15.62,82,54,1.5
680,Hami,CN,2020-02-21 23:48:53,42.8,93.45,29.23,46,50,5.66
681,Skowhegan,US,2020-02-21 23:48:53,44.77,-69.72,21.2,44,1,5.82
682,Pimenta Bueno,BR,2020-02-21 23:44:44,-11.67,-61.19,74.35,97,95,3.29
683,Bushehr,IR,2020-02-21 23:48:54,28.97,50.84,59.85,79,0,2.51
684,Kudahuvadhoo,MV,2020-02-21 23:48:54,2.67,72.89,79.29,90,100,21.25
685,Kloulklubed,PW,2020-02-21 23:48:54,7.04,134.26,80.6,74,75,12.75
686,Puqi,CN,2020-02-21 23:48:54,29.72,113.88,45.28,86,0,1.83
687,Sistranda,NO,2020-02-21 23:48:54,63.73,8.83,43.0,93,75,19.46
688,Bhanpuri,IN,2020-02-21 23:48:54,21.1,80.92,70.0,41,0,5.99
689,Angoram,PG,2020-02-21 23:48:55,-4.06,144.07,73.42,98,100,3.29
690,Oktyabrskoye,RU,2020-02-21 23:48:55,43.06,44.74,29.89,86,50,0.69
691,Shetpe,KZ,2020-02-21 23:48:55,44.17,52.12,32.88,72,0,4.61
692,Huaihua,CN,2020-02-21 23:48:55,27.55,109.96,46.72,93,98,2.1
693,Pantai Remis,MY,2020-02-21 23:48:56,4.46,100.63,78.8,94,40,2.24
694,Eucaliptus,BO,2020-02-21 23:48:56,-17.58,-67.52,47.91,83,100,13.35
695,Vicksburg,US,2020-02-21 23:48:56,32.35,-90.88,44.6,60,1,8.05
696,Okhotsk,RU,2020-02-21 23:48:56,59.38,143.3,-12.64,76,64,5.28
697,Erenhot,CN,2020-02-21 23:48:56,43.65,111.98,10.09,78,0,10.47
698,San Pedro,PH,2020-02-21 23:48:56,14.35,121.02,77.0,78,20,2.24
699,Mackay,AU,2020-02-21 23:48:57,-21.15,149.2,89.01,70,40,12.75
700,Terrace Bay,CA,2020-02-21 23:47:14,48.78,-87.1,28.87,89,62,8.01
701,Nakusp,CA,2020-02-21 23:48:57,50.25,-117.8,26.01,83,32,1.01
702,High Rock,BS,2020-02-21 23:48:57,26.62,-78.28,69.8,88,75,19.46
703,Dawei,MM,2020-02-21 23:48:57,14.08,98.2,79.77,53,19,22.37
704,Tismana,RO,2020-02-21 23:48:58,45.05,22.97,36.55,70,68,3.22
705,Gwadar,PK,2020-02-21 23:48:58,25.12,62.33,71.42,74,0,9.42
706,Compostela,PH,2020-02-21 23:48:58,7.67,126.09,73.45,79,17,5.28
707,Mujiayingzi,CN,2020-02-21 23:48:58,42.12,118.78,16.05,57,0,20.13
708,Bambanglipuro,ID,2020-02-21 23:48:58,-7.95,110.28,77.63,84,83,2.66
709,Broceni,LV,2020-02-21 23:48:59,56.7,22.53,38.23,90,50,12.59
710,Sao Raimundo Nonato,BR,2020-02-21 23:48:59,-9.02,-42.7,74.39,88,100,4.29
711,Hirara,JP,2020-02-21 23:48:18,24.8,125.28,66.2,82,20,4.7
712,Porterville,US,2020-02-21 23:48:59,36.07,-119.02,72.0,29,1,5.46
713,Palu,ID,2020-02-21 23:48:59,-0.89,119.87,72.86,80,98,1.97
714,Flinders,AU,2020-02-21 23:49:00,-34.58,150.86,71.01,64,75,6.93
715,Windsor,CA,2020-02-21 23:48:56,42.3,-83.02,34.0,29,1,10.29
716,Cayenne,GF,2020-02-21 23:49:00,4.93,-52.33,80.6,78,74,4.7
717,Jalu,LY,2020-02-21 23:49:00,29.03,21.55,53.69,57,3,7.94
718,Namibe,AO,2020-02-21 23:49:00,-15.2,12.15,76.03,73,98,13.87
719,Kasongo,CD,2020-02-21 23:49:00,-4.45,26.67,72.73,91,96,0.22
720,Khani,GE,2020-02-21 23:49:01,41.96,42.96,33.8,100,45,3.36
721,Churapcha,RU,2020-02-21 23:49:01,62.0,132.43,-5.13,97,97,3.76
722,Abu Dhabi,AE,2020-02-21 23:44:02,24.47,54.37,69.8,88,40,5.82
723,Roebourne,AU,2020-02-21 23:49:01,-20.78,117.13,83.16,65,75,6.89
724,New Port Richey,US,2020-02-21 23:49:01,28.24,-82.72,51.8,70,90,5.82
725,Bandrele,YT,2020-02-21 23:49:02,-12.91,45.19,78.8,88,98,5.82
726,Kango,GA,2020-02-21 23:49:02,0.19,10.1,75.85,94,100,0.72
727,Leshan,CN,2020-02-21 23:49:02,29.56,103.76,48.25,77,0,0.54
728,Novobirilyussy,RU,2020-02-21 23:49:02,56.95,90.67,18.05,96,98,4.21
729,Eenhana,NA,2020-02-21 23:49:02,-17.47,16.33,77.0,83,97,3.47
730,Miri,MY,2020-02-21 23:47:27,4.41,114.01,75.2,100,75,4.7
731,Machachi,EC,2020-02-21 23:49:03,-0.5,-78.57,57.2,93,90,5.82
732,Novopetrovskoye,RU,2020-02-21 23:49:03,55.99,36.47,33.8,80,1,6.71
733,Nador,MA,2020-02-21 23:49:03,35.17,-2.93,60.8,77,90,6.93
734,Chabahar,IR,2020-02-21 23:49:03,25.29,60.64,67.86,74,0,9.82
735,Luocheng,CN,2020-02-21 23:49:03,29.38,104.03,48.25,77,0,0.54
736,Sabang,ID,2020-02-21 23:49:04,5.89,95.32,82.51,76,10,30.29
737,Gornyy,RU,2020-02-21 23:49:04,55.12,83.91,12.65,95,99,6.29
738,Lillehammer,NO,2020-02-21 23:49:04,61.11,10.47,37.0,95,37,11.01
739,Tocopilla,CL,2020-02-21 23:48:03,-22.09,-70.2,61.32,63,0,4.18
740,Maningrida,AU,2020-02-21 23:49:04,-12.07,134.27,83.79,77,56,14.05
741,Barra Da Estiva,BR,2020-02-21 23:46:52,-13.63,-41.33,68.74,82,72,1.97
742,Pizarro,CO,2020-02-21 23:49:05,4.95,-77.37,81.19,81,69,5.73
743,Carnot,CF,2020-02-21 23:49:05,4.94,15.87,74.64,39,38,4.36
744,Camana,PE,2020-02-21 23:49:05,-16.62,-72.71,70.27,77,100,3.69
745,Bara,NG,2020-02-21 23:49:05,10.37,10.73,73.8,21,0,8.66
746,Russell,US,2020-02-21 23:49:05,32.35,-85.2,48.0,56,40,5.82
747,Qaqortoq,GL,2020-02-21 23:49:06,60.72,-46.03,21.2,67,63,2.24
748,Manjeshwar,IN,2020-02-21 23:49:06,12.72,74.89,77.0,83,20,3.36
749,Salinas,US,2020-02-21 23:45:59,36.68,-121.66,70.0,40,1,5.82
750,Imphal,IN,2020-02-21 23:49:06,24.82,93.95,53.17,68,70,3.8
751,Batagay-Alyta,RU,2020-02-21 23:47:44,67.8,130.41,-6.99,99,100,0.87
752,Manacapuru,BR,2020-02-21 23:48:39,-3.3,-60.62,78.8,94,40,1.79
753,Bathsheba,BB,2020-02-21 23:48:24,13.22,-59.52,78.8,69,40,10.29
754,Azuaga,ES,2020-02-21 23:49:07,38.27,-5.68,51.01,74,64,3.0
755,Kutina,HR,2020-02-21 23:49:07,45.48,16.78,30.2,74,0,2.24
756,Merauke,ID,2020-02-21 23:47:11,-8.47,140.33,81.97,82,100,11.16
757,Ambikapur,IN,2020-02-21 23:49:07,23.12,83.2,63.03,49,0,2.91
758,Broken Hill,AU,2020-02-21 23:49:08,-31.95,141.43,68.0,40,0,17.22
759,Avesta,SE,2020-02-21 23:49:08,60.15,16.17,44.6,87,100,17.22
760,Tazovskiy,RU,2020-02-21 23:48:31,67.47,78.7,-0.18,97,44,10.45
761,Lincoln,US,2020-02-21 23:45:59,40.8,-96.67,50.0,45,1,13.87
762,Talaya,RU,2020-02-21 23:49:09,61.38,152.75,-16.64,90,7,1.34
763,Palasa,IN,2020-02-21 23:49:09,18.77,84.42,63.91,60,0,2.39
764,Khash,IR,2020-02-21 23:49:09,28.22,61.22,51.49,60,0,1.9
765,Rudna,CZ,2020-02-21 23:49:09,50.03,14.23,41.0,69,99,13.87
766,Yuryuzan,RU,2020-02-21 23:49:09,54.86,58.42,22.91,97,98,3.91
767,Westport,US,2020-02-21 23:49:10,41.14,-73.36,34.0,29,1,3.36
768,Fujin,CN,2020-02-21 23:49:10,47.26,132.03,8.17,94,100,9.28
769,Kut Chap,TH,2020-02-21 23:49:10,17.43,102.57,64.4,82,1,3.22
770,Sandwick,GB,2020-02-21 23:45:51,60.0,-1.25,42.8,86,96,27.51
771,Galion,US,2020-02-21 23:49:10,40.73,-82.79,32.0,46,1,4.7
772,Progreso,MX,2020-02-21 23:49:11,21.28,-89.67,78.8,74,75,17.22
773,Manhush,UA,2020-02-21 23:49:11,47.06,37.31,37.87,93,100,12.93
774,Rawlins,US,2020-02-21 23:49:11,41.79,-107.24,33.8,43,1,4.7
775,Dakoro,NE,2020-02-21 23:49:11,14.51,6.76,70.39,16,52,14.61
776,Tamboril,DO,2020-02-21 23:49:11,19.49,-70.61,82.4,61,40,5.82
777,Kelo,TD,2020-02-21 23:49:11,9.31,15.81,78.01,21,30,5.99
778,Pervomayskoye,RU,2020-02-21 23:49:12,43.92,46.71,35.28,91,44,6.38
779,San-Pedro,CI,2020-02-21 23:49:12,4.75,-6.64,82.63,85,89,10.85
780,Klyuchi,RU,2020-02-21 23:49:12,52.27,79.17,15.24,89,100,6.51
781,Mwinilunga,ZM,2020-02-21 23:49:12,-11.74,24.43,63.0,86,100,2.3
782,Walla Walla,US,2020-02-21 23:48:49,46.06,-118.34,55.0,42,1,1.77
783,Bonoua,CI,2020-02-21 23:49:13,5.27,-3.6,86.0,84,96,8.05
784,Nuuk,GL,2020-02-21 23:49:13,64.18,-51.72,14.0,72,90,2.24
785,Carmelo,UY,2020-02-21 23:49:13,-33.99,-58.29,71.6,43,0,8.05
786,Bayeux,BR,2020-02-21 23:49:13,-7.12,-34.93,80.6,88,42,9.17
787,Kuchera,IN,2020-02-21 23:49:14,26.98,73.97,55.8,82,0,6.4
788,Sungurlu,TR,2020-02-21 23:49:14,40.17,34.37,33.57,99,100,3.6
789,Hauterive,FR,2020-02-21 23:49:14,46.09,3.45,35.01,80,83,2.24
790,Baruun-Urt,MN,2020-02-21 23:48:42,46.68,113.28,1.83,83,0,9.13
791,Pouebo,NC,2020-02-21 23:49:14,-20.4,164.57,84.18,62,22,2.59
792,Jiuquan,CN,2020-02-21 23:49:15,39.74,98.52,25.05,29,39,3.04
793,Phulabani,IN,2020-02-21 23:49:15,20.47,84.23,62.71,52,0,3.89
794,Kaliua,TZ,2020-02-21 23:49:15,-5.06,31.79,66.94,93,96,2.77
795,Visby,SE,2020-02-21 23:49:15,57.64,18.3,42.01,86,80,24.16
796,Micheweni,TZ,2020-02-21 23:49:15,-4.97,39.83,83.26,79,100,10.83
797,Muscat,OM,2020-02-21 23:49:16,23.61,58.59,71.6,94,34,4.7
798,Siniscola,IT,2020-02-21 23:49:16,40.57,9.69,39.38,95,6,3.6
799,Ara,IN,2020-02-21 23:49:16,25.57,84.67,68.0,94,75,4.7
800,Les Cayes,HT,2020-02-21 23:49:16,18.2,-73.75,77.79,75,58,4.27
801,Banda Aceh,ID,2020-02-21 23:45:22,5.56,95.32,72.7,89,14,4.92
802,Grindavik,IS,2020-02-21 23:49:17,63.84,-22.43,32.0,75,100,14.99
803,Silvan,TR,2020-02-21 23:49:17,38.14,41.01,50.0,87,75,3.36
804,Lafia,NG,2020-02-21 23:49:17,8.48,8.52,80.4,20,0,2.3
805,Kwinana,AU,2020-02-21 23:49:17,-32.25,115.77,71.01,77,90,5.82
806,Ingham,US,2020-02-21 23:45:13,42.6,-84.38,32.0,33,1,9.17
807,Qasigiannguit,GL,2020-02-21 23:49:18,68.82,-51.19,-7.6,52,93,4.7
808,Nizhniy Kuranakh,RU,2020-02-21 23:49:18,58.84,125.49,5.47,96,100,4.56
809,Clarksburg,US,2020-02-21 23:49:18,39.28,-80.34,33.8,50,1,5.82
810,Svetlyy,RU,2020-02-21 23:49:18,54.67,20.13,39.2,80,66,11.18
811,Haines Junction,CA,2020-02-21 23:49:18,60.75,-137.51,20.43,86,84,13.22
812,Ust-Kan,RU,2020-02-21 23:49:18,50.93,84.76,20.05,79,100,3.38
813,Ayan,RU,2020-02-21 23:47:51,56.45,138.17,4.87,74,78,0.51
814,Isla Mujeres,MX,2020-02-21 23:49:19,21.23,-86.73,78.8,74,75,19.46
815,Guanaja,HN,2020-02-21 23:49:19,16.4,-85.9,80.6,74,75,6.93
816,San Jeronimo,PE,2020-02-21 23:49:19,-11.95,-75.28,48.9,77,100,2.82
817,Darhan,MN,2020-02-21 23:48:55,49.49,105.92,-0.22,82,15,5.79
818,Mulege,MX,2020-02-21 23:49:20,26.88,-111.98,72.03,37,99,7.11
819,Havoysund,NO,2020-02-21 23:48:43,71.0,24.66,33.8,74,40,42.5
820,Alta Floresta,BR,2020-02-21 23:49:20,-9.88,-56.09,71.2,96,100,2.1
821,Tunceli,TR,2020-02-21 23:49:20,39.11,39.55,42.8,87,75,4.7
822,Pereira Barreto,BR,2020-02-21 23:49:20,-20.64,-51.11,76.39,83,100,2.35
823,Arroyos Y Esteros,PY,2020-02-21 23:49:21,-25.07,-57.1,73.4,43,6,18.34
824,Koraput,IN,2020-02-21 23:49:21,18.82,82.72,64.54,68,0,4.16
825,Penzance,GB,2020-02-21 23:49:21,50.12,-5.54,51.01,81,10,20.8
826,Mudhol,IN,2020-02-21 23:49:21,16.35,75.28,66.18,67,6,11.83
827,Salalah,OM,2020-02-21 23:48:26,17.02,54.09,77.0,73,75,5.82
828,Aykhal,RU,2020-02-21 23:48:26,66.0,111.5,-7.6,83,100,4.47
829,Koslan,RU,2020-02-21 23:49:22,63.46,48.9,26.31,93,100,11.18
830,Hay River,CA,2020-02-21 23:45:29,60.82,-115.8,37.4,51,40,10.29
831,Stettler,CA,2020-02-21 23:49:22,52.32,-112.72,32.09,70,57,6.64
832,Nabire,ID,2020-02-21 23:49:22,-3.37,135.48,81.59,76,100,0.98
833,Bridgend,GB,2020-02-21 23:49:22,51.51,-3.58,51.01,81,90,21.92
834,Angoche,MZ,2020-02-21 23:49:23,-16.23,39.91,74.44,92,76,4.09
835,Aulum,DK,2020-02-21 23:49:23,56.26,8.79,46.0,93,100,20.8
836,Arlit,NE,2020-02-21 23:48:56,18.74,7.39,70.57,14,67,12.15
837,San Cristobal,VE,2020-02-21 23:48:22,7.77,-72.22,84.2,66,40,6.93
838,Pa Sang,TH,2020-02-21 23:49:23,18.53,98.94,68.0,77,0,0.13
839,Wabrzezno,PL,2020-02-21 23:49:24,53.28,18.95,37.0,88,40,8.05
840,Montepuez,MZ,2020-02-21 23:49:24,-13.13,39.0,70.99,97,100,1.54
841,Arak,IR,2020-02-21 23:49:24,34.09,49.69,34.07,71,12,3.06
842,Port Blair,IN,2020-02-21 23:48:01,11.67,92.75,81.48,77,0,16.8
843,Vanavara,RU,2020-02-21 23:49:25,60.34,102.28,13.53,96,98,1.45
844,Marquard,ZA,2020-02-21 23:49:25,-28.66,27.43,64.62,74,0,10.89
845,Listvyanskiy,RU,2020-02-21 23:49:25,54.44,83.5,13.19,96,100,4.21
846,Mackenzie,CA,2020-02-21 23:49:26,55.3,-123.17,39.2,60,40,13.87
847,Oktyabrskiy,RU,2020-02-21 23:49:26,54.48,53.47,30.88,91,100,3.42
848,Adelanto,US,2020-02-21 23:49:26,34.58,-117.41,82.4,22,75,10.29
849,Maragogi,BR,2020-02-21 23:47:51,-9.01,-35.22,82.24,78,68,12.88
850,Belyy Yar,RU,2020-02-21 23:48:11,53.6,91.39,28.4,74,99,2.24
851,Sarh,TD,2020-02-21 23:49:27,9.14,18.39,80.6,32,19,2.33
852,Ahuimanu,US,2020-02-21 23:49:27,21.44,-157.84,82.4,65,40,13.87
853,Sechura,PE,2020-02-21 23:48:49,-5.56,-80.82,74.52,87,8,13.69
854,Roma,US,2020-02-21 23:47:15,43.21,-75.46,28.4,49,1,9.55
855,Kupang,ID,2020-02-21 23:49:27,-10.17,123.58,77.0,100,20,2.24
856,Luchow,DE,2020-02-21 23:45:37,52.97,11.15,45.0,81,75,13.87
857,Harper,LR,2020-02-21 23:48:44,4.38,-7.72,77.47,92,100,3.38
858,Shaunavon,CA,2020-02-21 23:44:50,49.65,-108.42,29.14,73,0,11.03
859,Meulaboh,ID,2020-02-21 23:49:28,4.14,96.13,80.64,73,4,8.37
860,Bubaque,GW,2020-02-21 23:48:35,11.28,-15.83,79.59,70,81,13.49
861,Sawtell,AU,2020-02-21 23:49:28,-30.38,153.1,71.6,88,90,9.17
862,Illapel,CL,2020-02-21 23:48:44,-31.63,-71.17,59.86,62,0,1.66
863,Pajan,EC,2020-02-21 23:49:29,-1.57,-80.42,74.55,84,58,4.99
864,Leningradskiy,RU,2020-02-21 23:47:08,69.38,178.42,-8.72,92,100,21.12
865,Imeni Poliny Osipenko,RU,2020-02-21 23:49:29,52.42,136.49,-1.57,96,99,6.8
866,Ponca City,US,2020-02-21 23:45:31,36.71,-97.09,46.4,33,1,13.87
867,Chegdomyn,RU,2020-02-21 23:49:30,51.12,133.02,-6.12,96,100,0.81
868,Puerto Del Rosario,ES,2020-02-21 23:49:13,28.5,-13.86,64.4,82,40,16.11
869,Bow Island,CA,2020-02-21 23:49:30,49.87,-111.37,41.0,56,40,11.41
870,Belmonte,BR,2020-02-21 23:47:28,-15.86,-38.88,82.4,78,8,9.17
871,Laurel,US,2020-02-21 23:45:00,39.1,-76.85,35.6,42,1,0.98
872,Vanimo,PG,2020-02-21 23:49:31,-2.67,141.3,82.58,78,99,12.1
873,Soyo,AO,2020-02-21 23:49:31,-6.13,12.37,80.37,90,100,4.63
874,Seoul,KR,2020-02-21 23:47:26,37.57,126.98,41.0,60,90,5.82
875,Mahajanga,MG,2020-02-21 23:49:31,-15.72,46.32,77.0,94,40,4.7
876,Whitefish,US,2020-02-21 23:47:19,48.41,-114.34,41.0,41,1,4.7
877,Trani,IT,2020-02-21 23:49:32,41.27,16.42,46.99,75,0,8.05
878,Tamandare,BR,2020-02-21 23:49:32,-8.76,-35.1,82.24,78,68,12.88
879,Mayo,US,2020-02-21 23:49:32,38.89,-76.51,35.01,36,5,1.92
880,Novorzhev,RU,2020-02-21 23:49:32,57.03,29.33,33.94,95,99,11.01
881,Tual,ID,2020-02-21 23:48:58,-5.67,132.75,82.65,76,85,17.27
882,Emporia,US,2020-02-21 23:49:33,38.4,-96.18,44.6,39,1,17.22
883,Kultuk,RU,2020-02-21 23:49:33,51.72,103.7,10.71,71,93,5.7
884,Mazamari,PE,2020-02-21 23:49:33,-11.33,-74.53,64.89,97,100,2.15
885,Reinosa,ES,2020-02-21 23:49:33,43.0,-4.14,50.0,100,0,2.24
886,Monze,ZM,2020-02-21 23:49:34,-16.28,27.48,66.0,88,82,1.7
887,Cudalbi,RO,2020-02-21 23:49:34,45.78,27.7,38.97,75,100,0.83
888,Alfeld,DE,2020-02-21 23:49:34,51.98,9.82,46.99,65,75,16.11
889,Skibbereen,IE,2020-02-21 23:47:57,51.55,-9.27,50.0,93,75,27.51
890,Karpathos,GR,2020-02-21 23:49:34,35.51,27.21,53.6,62,28,24.16
891,Dinar,TR,2020-02-21 23:49:35,38.06,30.17,37.4,90,75,20.8
892,Paamiut,GL,2020-02-21 23:49:35,61.99,-49.67,8.98,69,47,5.28
893,Boguchany,RU,2020-02-21 23:49:35,58.38,97.45,14.14,97,93,3.18
894,Cedar City,US,2020-02-21 23:49:35,37.68,-113.06,57.2,19,1,11.41
895,Boende,CD,2020-02-21 23:49:35,-0.22,20.87,76.53,76,75,3.36
896,San Ramon,US,2020-02-21 23:47:48,37.78,-121.98,73.0,24,1,10.29
897,Hualmay,PE,2020-02-21 23:47:11,-11.1,-77.61,74.17,68,100,4.83
898,Cacahoatan,MX,2020-02-21 23:49:36,14.98,-92.17,86.0,70,40,11.41
899,Novikovo,RU,2020-02-21 23:49:36,51.15,37.89,29.68,98,98,4.79
900,Kalloni,GR,2020-02-21 23:49:37,39.23,26.21,48.97,57,0,14.07
901,Kodinsk,RU,2020-02-21 23:49:37,58.69,99.18,15.78,96,87,3.96
902,Caala,AO,2020-02-21 23:49:37,-12.85,15.56,62.91,93,100,2.75
903,Todos Santos,MX,2020-02-21 23:49:37,23.45,-110.22,81.0,32,40,17.22
904,Rocha,UY,2020-02-21 23:46:26,-34.48,-54.33,56.41,72,96,9.86
905,Belle Fourche,US,2020-02-21 23:49:38,44.67,-103.85,44.6,26,1,6.93
906,Rio Grande,BR,2020-02-21 23:44:39,-32.03,-52.1,61.0,75,29,1.01
907,Xichang,CN,2020-02-21 23:49:38,27.9,102.26,33.12,86,3,1.36
908,Matara,LK,2020-02-21 23:48:15,5.95,80.54,78.39,76,62,10.07
909,Bedong,MY,2020-02-21 23:49:38,5.73,100.51,80.6,83,20,3.36
910,Cermik,TR,2020-02-21 23:49:39,38.14,39.45,42.8,87,75,4.7
911,Muravlenko,RU,2020-02-21 23:49:39,63.79,74.52,0.41,78,0,13.04
912,Torrington,US,2020-02-21 23:49:33,41.8,-73.12,32.0,45,1,4.7
913,Solnechnyy,RU,2020-02-21 23:48:37,50.72,136.63,7.12,85,100,1.01
914,Bonavista,CA,2020-02-21 23:46:41,48.65,-53.11,15.01,69,54,14.0
